name,gender,birthyear,hpi,group
Jelena Karleuša,F,1978,58.65263720444982,28
Willy De Clercq,M,1927,58.65169156403292,28
John Braine,M,1922,58.65135272018903,28
Jaú,M,1909,58.65107581934593,28
Angela Sommer-Bodenburg,F,1948,58.65094710081967,28
Santiago Lovell,F,1912,58.65072527836723,28
Blind Blake,M,1893,58.65045300781808,27
Kiki Håkansson,F,1929,58.65019855486724,28
Fred Karno,M,1866,58.64993322365733,27
Tommy Seebach,M,1949,58.64971731786796,28
Steve Bruce,M,1960,58.64959499761024,28
Alain de Botton,M,1969,58.64956440166047,28
Rómulo Díaz de la Vega,M,1800,58.6493518784708,27
Ramón Villeda Morales,M,1909,58.64911198723593,28
Tom Henning Øvrebø,M,1966,58.648982340192546,28
Jörg Meuthen,M,1961,58.64718734251027,28
Georg Sterzinsky,M,1936,58.64703474121754,28
Lucius Shepard,M,1943,58.64643294812577,28
Vladimír Franz,M,1959,58.64628835495462,28
Graham Hancock,M,1950,58.64594614152758,28
Erzsébet Schaár,F,1905,58.64583989289062,28
Rosa Montero,F,1951,58.64574131170053,28
Francisco Arce,M,1971,58.645721640406215,28
Frederick Rolfe,M,1860,58.645666108239645,27
Uwe Barschel,M,1944,58.64506291070032,28
Gerald Finzi,M,1901,58.64497601396317,28
Aleksandar Matanović,M,1930,58.64458236661582,28
Karel Kolský,M,1914,58.644509748367454,28
Kent Karlsson,M,1945,58.64435804438352,28
Mr Lordi,M,1974,58.64418793204345,28
Lodewijk van den Berg,M,1932,58.644184877307595,28
Suzanne Somers,F,1946,58.64370875627705,28
Millard Mitchell,M,1903,58.6429060354685,28
Zsuzsa Körmöczy,F,1924,58.64237181625979,28
Pybba of Mercia,M,570,58.64174147530113,14
Michael Frayn,M,1933,58.64169802555104,28
Stephanie Seymour,F,1968,58.64157162975481,28
Zacarias Kamwenho,M,1934,58.64141053124164,28
Leon Schlumpf,M,1925,58.64135602775005,28
Jacques Jasmin,M,1798,58.64115683483021,26
King Tubby,M,1941,58.64081685882323,28
Louis Versyp,M,1908,58.64070652515147,28
Niwatthamrong Boonsongpaisan,F,1948,58.640369058703534,28
Tom Lehrer,M,1928,58.64036488854699,28
Carmen Basilio,M,1927,58.64035438181344,28
James Hansen,M,1941,58.63941866748293,28
Harold Kitson,M,1874,58.63926206032639,27
Anne Carson,F,1950,58.63902717835394,28
Owen Garriott,M,1930,58.63871011700685,28
Pietro Pastore,M,1908,58.63861928753822,28
Madalena Iglésias,F,1939,58.63805322037549,28
Eliška Krásnohorská,F,1847,58.63801323497918,27
Dan Bricklin,M,1951,58.63778739766246,28
Kristofer Hivju,M,1978,58.637388092417986,28
Régis Wargnier,M,1948,58.637149383772325,28
Zivar bey Ahmadbeyov,M,1873,58.6364451456936,27
Peter Sinfield,M,1943,58.636254113511505,28
Said Mohamed Djohar,M,1918,58.6354417068573,28
Cristóbal Halffter,M,1930,58.63539077229151,28
Azlan Shah of Perak,M,1928,58.63471038762785,28
Ibrahim Biogradlić,M,1931,58.63445904662611,28
Arnulf Øverland,M,1889,58.633874002005825,27
Marcel Aubour,M,1940,58.63380293504188,28
"Pedro Rodríguez, Count of Campomanes",M,1723,58.63300837100744,26
Shu Kamo,M,1939,58.63285164637553,28
Ollie Johnston,M,1912,58.632550845273975,28
Swithhelm of Essex,M,600,58.63249097706734,15
Ljubomir Ljubojević,M,1950,58.63189336480162,28
Donald Wills Douglas Sr.,M,1892,58.63187807499855,27
"Hoël II, Duke of Brittany",M,1030,58.63176537431316,19
Arnold Koller,M,1933,58.631764273364766,28
Wendell Willkie,M,1892,58.63131221778972,27
Claes Andersson,M,1937,58.63100049577412,28
Bernd Storck,M,1963,58.63094791942382,28
Nick Park,M,1958,58.630506472156256,28
Peter Whitehead,M,1914,58.62999455722547,28
Rolf Jacobsen,F,1907,58.62985683987962,28
Mansour bin Zayed Al Nahyan,M,1970,58.62945644779157,28
Kily González,M,1974,58.62887495194505,28
Jill Tarter,F,1944,58.62878224115262,28
Ferenc Csik,M,1913,58.62839748875913,28
Brian Orser,M,1961,58.62818515992574,28
Lawrence Gonzi,M,1953,58.62760961084696,28
Alexandra Maria Lara,F,1978,58.62760254360708,28
Karol Olszewski,M,1846,58.627082271245264,27
Armando Calderón Sol,M,1948,58.62699328962326,28
Cyril M. Kornbluth,M,1923,58.626327633868634,28
Étienne Desmarteau,M,1873,58.62598719766009,27
Elaine Hendrix,F,1970,58.62590018698133,28
Michael Somare,M,1936,58.62578482662948,28
Pauline Oliveros,F,1932,58.62573254211304,28
Alain Calmat,M,1940,58.62459787161283,28
Jane Ellen Harrison,F,1850,58.62458875385236,27
Mae Busch,F,1891,58.624249849044794,27
František Langer,M,1888,58.624021901417024,27
Jack Wagner,M,1959,58.623963043582854,28
Meho Kodro,M,1967,58.62391536545794,28
William Dobson,M,1610,58.62390298112974,25
Gioacchino Guaragna,M,1908,58.62357715387881,28
Pia Sundhage,F,1960,58.623163334359646,28
Eric Wolf,M,1923,58.62255803417331,28
Romain Duris,M,1974,58.622223002159416,28
Erik Olin Wright,F,1947,58.62218945597158,28
Una O'Connor,F,1880,58.62202695434572,27
Dexter Holland,M,1965,58.62175424649331,28
Luc Nilis,M,1967,58.62075493004501,28
Michael Artin,M,1934,58.62058604907432,28
Károly Makk,F,1925,58.62048979888046,28
Sonny Boy Williamson I,M,1914,58.62039726515501,28
Inger Jacobsen,F,1923,58.620267485537454,28
Patrick Abercrombie,M,1879,58.6199878770907,27
Marcelo Gallardo,M,1976,58.61956473744362,28
Ion Emanuel Florescu,M,1819,58.61915736848377,27
William Harrison Ainsworth,M,1805,58.61851288640419,27
Wladimir Aïtoff,M,1879,58.61789882679143,27
Indira Radić,F,1966,58.61657470686646,28
Giovanni Lodetti,M,1942,58.61591949120799,28
John McDowell,M,1942,58.615791495167656,28
Francisco Gabica,M,1937,58.61517650633354,28
Burhan Ghalioun,M,1945,58.61501214219941,28
André Prévost,M,1860,58.614679997285634,27
Jón Magnússon,F,1859,58.61443261046508,27
Saif Ali Khan,M,1970,58.613974306736985,28
Einar Már Guðmundsson,M,1954,58.61388042619888,28
Sergio Mantovani,M,1929,58.61377146180397,28
Sherrill Milnes,M,1935,58.61333109204148,28
Henry Nicholas Ridley,M,1855,58.61258810157224,27
Olga Gyarmati,F,1924,58.61149267397228,28
Shirley Henderson,F,1965,58.61135859508673,28
Guo Boxiong,F,1942,58.610368803411326,28
Deborra-Lee Furness,F,1955,58.61001008007334,28
Bhairon Singh Shekhawat,M,1923,58.60931844278973,28
Keith Michell,M,1926,58.60912659884823,28
Theodore Freeman,M,1930,58.60905061202816,28
Carsten Jancker,M,1974,58.60795272699331,28
Ettore Chimeri,M,1921,58.60782332635133,28
Heitor Canalli,M,1910,58.607775791491335,28
Gummo Marx,M,1893,58.60725514610635,27
André Vandewyer,M,1909,58.60707932918736,28
Maurice Peeters,M,1882,58.607059537995156,27
Paget Brewster,F,1969,58.60588584754251,28
Joe Jackson,M,1954,58.60550504891579,28
Masakazu Katsura,M,1962,58.605479314459615,28
Manu Katché,M,1958,58.6051807766394,28
Spencer Tunick,M,1967,58.6049572504644,28
Durward Knowles,M,1917,58.60476834102203,28
Danis Tanović,M,1969,58.604744853257486,28
Pierre Lévy,M,1956,58.60464405304795,28
William Primrose,M,1904,58.60426997030475,28
Ulrich Plenzdorf,M,1934,58.60375527057598,28
Wesley Ruggles,M,1889,58.60360096259767,27
Philippe Jaroussky,M,1978,58.603390315142946,28
Don Wilson,F,1954,58.60314269067387,28
Ron Harper,M,1964,58.60290002435797,28
John Higgins,M,1975,58.6028112236551,28
Joe Hahn,M,1977,58.602036813062725,28
Heinrich Schiff,M,1951,58.60149356190702,28
Steven Moffat,M,1961,58.60059686993317,28
Clive Russell,F,1945,58.6001465228863,28
Anna Lee,F,1913,58.60011015019041,28
Giambattista Lolli,M,1698,58.59978077919653,25
Anna Maria of Mecklenburg-Schwerin,F,1627,58.599542870585054,25
Bruno Giordano,M,1956,58.59929028397114,28
John W. Foster,M,1836,58.59927213658656,27
Albert Charles Smith,M,1906,58.59835866800775,28
Pentti Saarikoski,M,1937,58.59780185168675,28
Gong Hyo-jin,F,1980,58.5977927176733,28
Roger Maris,M,1934,58.59727192993632,28
Paul Williams,M,1940,58.59706444365056,28
Erik Johan Stagnelius,M,1793,58.597021015360774,26
Jacqueline Logan,F,1904,58.59688087109948,28
Verne Troyer,M,1969,58.59660661648086,28
Sebastian Bach,M,1968,58.596100150608365,28
Trixi Schuba,F,1951,58.59593517016767,28
Leslie Grossman,F,1971,58.59516833473824,28
Lorenzo Gafà,M,1630,58.594972062362906,25
Lawrence Roberts,M,1937,58.594756159208266,28
Markus Söder,M,1967,58.59473977835432,28
Dorothea Köring,F,1880,58.59432649926288,27
Thomas Nuttall,M,1786,58.59412802817887,26
Job Cohen,M,1947,58.5940511344376,28
Mirjana Karanović,F,1957,58.59383447518165,28
Paul Du Chaillu,M,1835,58.59345385605501,27
Conrad Aiken,M,1889,58.592664167086696,27
Vladimir Smirnov,M,1964,58.5925448701195,28
Alfonso Sastre,M,1926,58.59247857095868,28
Ivan Toplak,M,1931,58.59073502681447,28
Tamlyn Tomita,F,1966,58.59025760077836,28
Mario Magnozzi,M,1902,58.58978554155452,28
Pencho Zlatev,M,1883,58.588992680697736,27
Yardena Arazi,F,1951,58.5888274347699,28
Gardner Fox,F,1911,58.58873178212918,28
Per Ahlmark,M,1939,58.58872612821465,28
Chris Mulkey,M,1948,58.58832558677947,28
Daniel Quinn,M,1935,58.58798777529191,28
Abdur Rahman Biswas,M,1926,58.5878842019477,28
Jozef Čapkovič,M,1948,58.58732633457486,28
Thomas Hearns,M,1958,58.587307073118936,28
Nigel Terry,M,1945,58.587199449564125,28
Paul Montel,M,1876,58.58698703119705,27
Lawrence Lessig,M,1961,58.58675705730852,28
Eulalio Gutiérrez,M,1881,58.58653668170542,27
Thomas Campbell Eyton,M,1809,58.586508459683294,27
Baltazar Enrique Porras Cardozo,M,1944,58.58613314622734,28
Voldemar Väli,M,1903,58.58611122139214,28
Edwin Foster Coddington,M,1870,58.585549409838265,27
Cecilia of Normandy,F,1056,58.584867361578816,19
Nathan Jones,M,1970,58.584027259910265,28
Dirk Hartog,M,1580,58.58372050149325,24
Antón García Abril,M,1933,58.58359722553897,28
Mike Honda,M,1941,58.58298361713035,28
Ameenah Gurib,F,1959,58.582666058809615,28
Richard Spruce,M,1817,58.58249128622996,27
Henri Frankfort,M,1897,58.582375614874174,27
Corey Feldman,M,1971,58.58222651618228,28
Paul G. Comba,M,1926,58.58208842762866,28
Alfred Kelbassa,M,1925,58.5817442730354,28
Emanuele Pirro,M,1962,58.58162824646394,28
Eduardo González Valiño,M,1911,58.58063711894469,28
Donald Piper,M,1911,58.58030123980544,28
Mari Kiviniemi,F,1968,58.57997248747842,28
Patrick Poivre d'Arvor,M,1947,58.579912438847835,28
Jay Garner,M,1938,58.57988651462461,28
Antonio Suárez,M,1932,58.57960512022632,28
Georg Schnéevoigt,M,1872,58.57932194782345,27
Sylvio Hoffmann,M,1908,58.578398600872426,28
Conchita Martínez,F,1972,58.57823237650175,28
Jorma Kinnunen,M,1941,58.57765697404133,28
Adalbert Steiner,M,1907,58.577456694861176,28
Ermindo Onega,M,1940,58.5772836522407,28
Jiří Tichý,M,1933,58.57678717991498,28
Rani Mukerji,F,1978,58.576188335286176,28
Peter Maffay,M,1949,58.575803178998,28
Eligio Ayala,M,1879,58.57579741201721,27
Beatrice Webb,F,1858,58.57565193512031,27
Robert Kerman,M,1947,58.57496058314432,28
Michel Tremblay,M,1942,58.574930661495785,28
Said Musa,M,1944,58.57456816296526,28
Soichi Noguchi,M,1965,58.57423491578057,28
Sígfrid Gràcia,M,1932,58.5735851141142,28
Hermann Pilnik,M,1914,58.57263907205174,28
Hal David,M,1921,58.5717534482306,28
Edivaldo Martins Fonseca,M,1962,58.571637761090784,28
Oliverio Girondo,M,1891,58.57143749778576,27
Susan Howard,F,1944,58.57139436789387,28
Stanisław Mazur,M,1905,58.57131814859214,28
Patrick Moraz,M,1948,58.57025307351234,28
Walter Rudin,M,1921,58.569989303717335,28
I. A. Richards,M,1893,58.56997232558203,27
Brendan Rodgers,M,1973,58.56985787678038,28
Alexander Veselovsky,M,1838,58.56975410797672,27
Frank Beyer,M,1932,58.56953826542567,28
Werner Bergengruen,M,1892,58.569142197149645,27
Bobby Pearce,M,1905,58.569060719360834,28
Vladimir Maslachenko,M,1936,58.568755113952214,28
Anne Osborn Krueger,F,1934,58.56868119393248,28
Bernadette Peters,F,1948,58.568507825596754,28
Gholam-Ali Haddad-Adel,M,1945,58.56828216297395,28
Alexander Kazantsev,M,1906,58.567888344966995,28
Dương Thu Hương,F,1947,58.56690369286367,28
Martín Marculeta,M,1907,58.56676719662382,28
Max Noether,M,1921,58.565415571641985,28
Martin Bangemann,M,1934,58.56492029178426,28
John Hammond,M,1910,58.56453719211214,28
Lonnie Donegan,M,1931,58.564536719734576,28
John Romita Sr.,M,1930,58.56439169731096,28
Rafael Garza Gutiérrez,M,1896,58.56419071915814,27
Robert Guédiguian,M,1953,58.5638606060154,28
Miroslav Filip,M,1928,58.56371792907658,28
Catharine MacKinnon,F,1946,58.56326084916351,28
Kriengsak Kovitvanit,M,1949,58.563202222080974,28
Adrianus de Jong,M,1882,58.5627990885312,27
Tatyana Tolstaya,F,1951,58.56261863225557,28
Atifete Jahjaga,F,1975,58.56254261497685,28
Clarke Scholes,M,1930,58.56120354453051,28
Archie Williams,M,1915,58.56117601440462,28
Áron Tamási,M,1897,58.56108278156636,27
Jóannes Eidesgaard,M,1951,58.56083521093379,28
Heinz Kubsch,M,1930,58.55979600069616,28
Ludvig Holstein-Ledreborg,M,1839,58.55957231055202,27
Mike Patton,M,1968,58.55935062804837,28
Arthur Meighen,M,1874,58.55925941634027,27
Ravi Zacharias,M,1946,58.55907069198255,28
Mamata Banerjee,F,1955,58.55896821600437,28
Kustaa Pihlajamäki,M,1902,58.55844639669601,28
Shigeo Arai,M,1916,58.55842933155501,28
Heinrich von Gagern,M,1799,58.55827811884896,26
Alan Ruck,M,1956,58.55824218141563,28
Tay Garnett,M,1894,58.55744494181491,27
Margaret Osborne duPont,F,1918,58.557429850836705,28
Theodore Roberts,M,1861,58.557150184602264,27
Michael J. Adams,M,1930,58.55687021884248,28
Rolf Singer,M,1906,58.55648874584263,28
Petr Bezruč,M,1867,58.55636877000328,27
Ernst Schultz,M,1879,58.556249149749426,27
Jean De Clercq,M,1905,58.55614838047923,28
Maynard James Keenan,M,1964,58.55593917746397,28
Enzo Sacchi,M,1926,58.5559094255113,28
Jimmy Giuffre,M,1921,58.555852787440294,28
Aureliano Bolognesi,M,1930,58.55497939476148,28
Vladimir Mashkov,M,1963,58.55488053496434,28
Petko Karavelov,M,1843,58.55455548076037,27
John Taylor,M,1808,58.55401595502142,27
Michele Scarponi,M,1979,58.553834830585586,28
Pierre Moscovici,M,1957,58.55343202266846,28
Gerben Karstens,F,1942,58.553093503910176,28
Pierre Tchernia,F,1928,58.55301584310275,28
Helen Jacobs,F,1908,58.55283825581983,28
Alenush Terian,F,1921,58.552369011022115,28
Karl Stotz,M,1927,58.552338464264984,28
José Luis Panizo,M,1922,58.55165387853478,28
Nabu-suma-ukin II,M,-800,58.551612202613654,1
Emmanuel Roblès,M,1914,58.551489900558266,28
Carl Remigius Fresenius,M,1818,58.55035392170451,27
Judy Cornwell,F,1940,58.549647500017514,28
Leonard Howell,M,1898,58.54956049490253,27
Helene Madison,F,1913,58.549157183378426,28
Kayahan,M,1949,58.548752208313466,28
Gary Merrill,M,1915,58.54849793990873,28
Eddie Cheever,M,1958,58.547351309064126,28
Angélica Rivera,F,1969,58.54684558491254,28
Jim Steinman,M,1947,58.546440602484296,28
Milán Füst,M,1888,58.546436236380245,27
Fay Weldon,F,1931,58.54583667709705,28
Majit Gafuri,M,1880,58.54582155688717,27
Cem Yılmaz,M,1973,58.545238223530234,28
Simon Abkarian,F,1962,58.54502254241565,28
Drest I,M,450,58.54430562028008,13
Bazilio Olara-Okello,M,1929,58.54426342092661,28
Józef Oleksy,M,1946,58.544029975586824,28
Ólafur Jóhann Sigurðsson,M,1918,58.542092764898634,28
William Hallowes Miller,M,1801,58.54186698432635,27
Katri Helena,F,1945,58.54173933111566,28
Rick Allen,M,1963,58.54172594270982,28
Evonne Goolagong Cawley,F,1951,58.54150080090597,28
Bhagwan Das,M,1869,58.54139916784151,27
William Inge,M,1913,58.54132139537604,28
Frank O'Hara,M,1926,58.540476017966505,28
"Charles Hardinge, 1st Baron Hardinge of Penshurst",F,1858,58.54040512639605,27
Claudie Haigneré,F,1957,58.54039761822151,28
Anthony Kennedy,M,1936,58.54004434904909,28
Aslı Erdoğan,F,1967,58.53969293841753,28
Kim Gordon,F,1953,58.5395963919866,28
Yukihiro Matsumoto,M,1965,58.53954927300136,28
Elihu Yale,M,1649,58.53950351636009,25
Giovanni Battaglin,M,1951,58.538864877698,28
Theodore Long,M,1947,58.538829302375994,28
Yuri Artsutanov,M,1929,58.53871675569928,28
Jang Hyuk,F,1976,58.53813899575027,28
Hernán Gaviria,M,1969,58.53720560726224,28
Spyridon Chazapis,M,1872,58.536737914541504,27
Klaus Berntsen,M,1844,58.536564271899174,27
Richard Haydn,M,1905,58.53597879957055,28
Alexander Knox,M,1907,58.53545864310863,28
Assumpta Serna,F,1957,58.535093435058066,28
César Lattes,M,1924,58.53497951110474,28
Víctor Fernández,M,1960,58.53421497048746,28
Justin Bartha,M,1978,58.53412170603046,28
Rafael Gordillo,M,1957,58.53352255245047,28
André Comte-Sponville,M,1952,58.53325757120242,28
Christopher Jones,M,1941,58.53287272106434,28
Hippolyte Mège-Mouriès,M,1817,58.53285477264187,27
Costinha,M,1974,58.53256662595185,28
Norberto Boggio,M,1931,58.532291086833496,28
Paul Anderson,M,1978,58.532036108662425,28
Dennis Brain,M,1921,58.531666595128854,28
Jane March,F,1973,58.53144529811238,28
Trent Reznor,M,1965,58.53114559552155,28
Mutsuhiko Nomura,F,1940,58.53111838466221,28
Leif Mortensen,M,1946,58.5305763595835,28
Orrin Hatch,M,1934,58.529927891742375,28
Randy Jackson,M,1961,58.5293550987589,28
Nils Arne Eggen,M,1941,58.52731449963736,28
Francisco Sá,M,1945,58.52592487797474,28
Abraham Berge,M,1851,58.52581454388865,27
Greg Louganis,M,1960,58.52561616149087,28
Kaz Hirai,M,1960,58.52557333115388,28
John Houlding,M,1833,58.5254574113809,27
Amber Valletta,F,1974,58.52513895821967,28
László Németh,M,1901,58.524875374322235,28
Louis Sachar,M,1954,58.52431860430271,28
Juan Carlos Osorio,M,1961,58.52422066798384,28
Raymond Bellot,M,1929,58.52336152488165,28
Robert Emden,M,1862,58.523146380704965,27
Panagiotis Pavlidis,M,1900,58.52306195530608,28
Mark Lenard,M,1924,58.52295968139866,28
Tomislav Ivković,M,1960,58.52282127913226,28
Rune Bratseth,M,1961,58.52250536408449,28
Sergio Obeso Rivera,M,1931,58.522283889668,28
Mario de las Casas,M,1905,58.52225120702416,28
Eugene Burton Ely,M,1886,58.52208614285568,27
Peter Osgood,M,1947,58.52182643186191,28
Denise Crosby,F,1957,58.52139867436329,28
Roberto Martínez,M,1973,58.52095488040518,28
Armand Gatti,M,1924,58.52071813477534,28
Artem Alikhanian,M,1908,58.51957452772633,28
Johnny Burnette,M,1934,58.51955583201229,28
Dragana Mirković,F,1968,58.51947065152408,28
Vladimir Yermoshin,M,1942,58.518894342866304,28
Eino Penttilä,M,1906,58.51861542286589,28
John Houghton,F,1931,58.51710793632639,28
Cristiano Lucarelli,M,1975,58.516564964657874,28
Kim Jee-woon,M,1964,58.51647123766787,28
Paavo Johansson,M,1895,58.51637076941199,27
CM Punk,M,1978,58.51547087263611,28
Anni Steuer,F,1913,58.515451299444905,28
Abelardo Fernández,M,1970,58.51497597398747,28
Gerry Goffin,M,1939,58.51482353354376,28
Bill Holland,M,1874,58.514433648172144,27
Astrid Henning-Jensen,F,1914,58.514241892906334,28
Colotes,M,-320,58.513846503932946,5
Nicolas Hoydonckx,M,1900,58.5126436485812,28
Ivan Patzaichin,M,1949,58.51255789732459,28
Adriaan Fokker,M,1887,58.51214191704855,27
Theofanis Gekas,M,1980,58.51098205553074,28
James Dwight,M,1852,58.510763043383115,27
Álvaro Magaña,M,1925,58.51036572873345,28
Leopold Hofmann,M,1905,58.51023884573619,28
Mae Jemison,F,1956,58.50995302966456,28
Cadwallon ap Cadfan,M,591,58.50988137203345,14
Harald Cramér,M,1893,58.509859706793506,27
Helen Reddy,F,1941,58.509673353476934,28
Danny Faure,M,1962,58.5095164016163,28
Marion Rung,F,1945,58.50926352559293,28
Maria Itkina,F,1932,58.50869885556626,28
Walt Bellamy,M,1939,58.50817022184064,28
Rudolf Kárpáti,M,1920,58.5080951060184,28
Anton Buttigieg,M,1912,58.507007551071,28
Márcio Santos,M,1969,58.5057238488146,28
Tore André Flo,M,1973,58.50550382824654,28
Jorge Icaza Coronel,M,1906,58.50532320202926,28
Guy Lapébie,M,1916,58.504931418016824,28
Megyn Kelly,F,1970,58.50377636431365,28
Maurice Genevoix,M,1890,58.50376879666795,27
Fritz Graebner,M,1877,58.50350530743498,27
Luis Ángel González Macchi,M,1947,58.5032212492812,28
Jimmy McGrory,M,1904,58.50275912419555,28
Giuseppe Casari,M,1922,58.50183722394475,28
Nilakantha Somayaji,M,1444,58.50175334578023,23
Aleksandra Chudina,F,1923,58.50129523431948,28
Walter Meeuws,M,1951,58.500998513479246,28
Richard Thomas,M,1951,58.500997867021816,28
Anna Massey,F,1937,58.50093771090448,28
Francisco Robles Ortega,M,1949,58.500564091843486,28
Kurt Beck,M,1949,58.499711826090994,28
Jules Vandenpeereboom,M,1843,58.499532626938795,27
Doc Rivers,M,1961,58.499409238008575,28
Leonid Spirin,M,1932,58.49939551274016,28
Charlotte Stewart,F,1941,58.49933750122175,28
"Arthur Ponsonby, 1st Baron Ponsonby of Shulbrede",M,1871,58.4989185615947,27
David Kabua,M,1951,58.49886789470457,28
Alton Ellis,M,1938,58.498293596782474,28
Barry Humphries,M,1934,58.49801995377486,28
